query_hash,target_date,days_since_train_end,temporal_bin,rows
83e503a5e7c6580f43d6ce0462844e15a4448a459d18d7ab952a89a141f4fb8e,2018-01-03 00:00:00+00:00,469,late,3
ec84cf9172b111d0bd5325700b66736c037b513ad61f30d688073d50321cbdef,2017-10-11 00:00:00+00:00,385,late,3
89d76615b12d6d30ba07128c51e199375c59ffa3880603cad13030a3f9357530,2017-05-24 00:00:00+00:00,245,early,3
333e40bdd26f7cd0c10a7ceaa87647731f4010ee75bdf0f666f7975812935406,2017-09-27 00:00:00+00:00,371,middle,3
c99e2570361891de9a627667a05c6824f198148d1f2737b5f02b31fabe2ee335,2017-11-15 00:00:00+00:00,420,late,3
f0dcf58403e5ac1332b13a7fea1764f6d4cd6662f469ce31747d387e9ccea749,2017-07-26 00:00:00+00:00,308,middle,3
261a9c08ef89fe411f70fda09d1dd0f7e7f35c81c60a4d9c3b101a79df625b52,2017-11-29 00:00:00+00:00,434,late,3
7802d3195107ee393a3b54025d8c07d992242e7056b67abfe3ad2b760329d5c1,2017-05-17 00:00:00+00:00,238,early,3
d37e2ef074c97d4db2a395c3bf9ca3e9472cac779bd89d7157a0492dba6cbc5c,2017-11-08 00:00:00+00:00,413,late,3
2a7fcc443440115f6efbf0df0ed4069ba5814375118648c0df49486d138195dc,2017-12-20 00:00:00+00:00,455,late,3
4f54f9019fea9955ab9015bf4e1ab09b1b7cacae5b8c988bcef5feffcda4384b,2017-10-11 00:00:00+00:00,385,late,3
c03d712cd9b9a878e178b35547f448139a77feaa0856a5a5f400cd0cc77e4a45,2017-06-07 00:00:00+00:00,259,early,3
17c1f58a02494686862a5e1b3820ba62a4691284385bc1c8031681e34697ef1d,2017-06-28 00:00:00+00:00,280,early,3
79eae29e0db9848589ea305a6b224753c0d6553e289ddc793e20b03ade5375f1,2017-11-15 00:00:00+00:00,420,late,3
6be8c6a0c3a58058d4b9e234df5af68741a98d368ea7039bc321e4d5997dbeee,2017-08-16 00:00:00+00:00,329,middle,3
0c16ac75a0539ccd93e2e0d4435c4e39af714a83ab39d44bd7088b1ad202bb5d,2017-11-29 00:00:00+00:00,434,late,3
3b757c608647b706ba048fcf88c7a3580b8be1e18347f4f82ac772df7be1013b,2017-10-25 00:00:00+00:00,399,late,3
15eef134000271d7eb9361f8de4ff7de007a63ab4dbd73b2664c0e18632592ca,2017-07-05 00:00:00+00:00,287,early,3
41bc6691ae98b8290f9b4486cdc0c89c9aa6901fbf0e685b080d0ed72116df6c,2017-07-26 00:00:00+00:00,308,middle,3
d15e7217161347a0388378f6a588ebcaa3f0b76ceb33a3c0976c849fc174293f,2017-09-13 00:00:00+00:00,357,middle,3
3efa2b7e8e9bd2723dc539fc3cd24824ff0a1c51aa58b281a6e9c12b04decc39,2017-06-21 00:00:00+00:00,273,early,3
3e145aa0d350fdd5091e0252888ce15d9f6f74a0da7b9fb9fcc1b646c4e44526,2017-10-25 00:00:00+00:00,399,late,3
03bf25e3af739af2493c90329ac12f85089730390e4abf382d23c01ef9657a5e,2017-07-05 00:00:00+00:00,287,early,3
02ef47b7a5378e2f1b14d02cb1c3d044be648bd719e66e1a27f987d6df862093,2017-12-27 00:00:00+00:00,462,late,3
ca928a6f59533045e5c03428277bfa06d2564f774d639bea0d207c361f18076d,2017-12-27 00:00:00+00:00,462,late,3
f3e90066b7d7d3a30d92f165a5ff65665b51e24732240c2fd077f622cf44a6f8,2017-08-16 00:00:00+00:00,329,middle,3
80659252d493e52c9f494e51255bf08c782a500ca1c57535f81dcc951d63a574,2017-11-22 00:00:00+00:00,427,late,3
f54550467069feab4367b82f4d914e47d68d7362b0ca53f28900cdc830076c2f,2017-12-20 00:00:00+00:00,455,late,3
336f11348efe94dd9b0d7c715e9890e5a50444880e386993936fb105a4b22166,2017-11-01 00:00:00+00:00,406,late,3
a0d49fc5c4ecbf5484cfa88c9f1a8586dea50e0316f4d474ac3e0a5a0aedd016,2017-05-31 00:00:00+00:00,252,early,3
88b38ee0254d93fc6d77041a4aa1b569f00cafaf1855b2a12962e87d5d4d4cef,2017-08-16 00:00:00+00:00,329,middle,3
c12f59e74133f77885fc18b96f26b6223c8a4fd2cf1089159479989cdfaa84c6,2017-10-18 00:00:00+00:00,392,late,3
0af875ef7a0e186db4ba581ed5fce68f1a2cce5330cf2e0adf0f8d85a181b38c,2017-05-24 00:00:00+00:00,245,early,3
1ae808da5e10c1f9b2fed8645ac26767df81a1825d05b42458cd9a99763e0425,2017-07-26 00:00:00+00:00,308,middle,3
9070c474ff12a323e5e6caef5b10a76b979c3f5a651fa10cda8e21c6c911b701,2017-08-02 00:00:00+00:00,315,middle,3
156d60d40021ebd438226105187f8361b31185c79fe9823dc919b48245f11818,2017-08-16 00:00:00+00:00,329,middle,3
137447abe0de5099477cf7f8b1cd8a262be313cde26f671d592d31d405024dc4,2017-07-26 00:00:00+00:00,308,middle,3
b58e0a23fdec37ff0549bf6356278ddb00be4ea8776acb1d6cb820e94b0fcff2,2017-10-04 00:00:00+00:00,378,middle,3
a08bb9b2f3d39a1a3c0505daa93717921333d58e7f079f083f58cd98feecf708,2017-11-22 00:00:00+00:00,427,late,3
ebbaa4e6338d2d9359d08b40d5fbdd5392613e10f4063e243934a503e5aaba60,2017-08-02 00:00:00+00:00,315,middle,3
3d3f782e19ee6e0f34ceb6d376e5bc2f21a60cce19699d57d8ebac79955ebb60,2017-10-04 00:00:00+00:00,378,middle,3
56a56923647374c568dcc9dd3025df5802426fcc99909d3c65be99a11c7284bd,2017-10-04 00:00:00+00:00,378,middle,3
dd938d32f2e9d2d3755848fb48dbd25054f26082438088bf9a1db80c5077c76f,2017-09-06 00:00:00+00:00,350,middle,3
7861fe8e94912d577dda0123c8d401b8ee4554c00ed8e96fdb64b63221965c5a,2018-01-10 00:00:00+00:00,476,late,3
03261b265f003a622e5d6ccf0fe44788c41f9f6bd2bc9eebd7a79bfa2035aec2,2017-08-02 00:00:00+00:00,315,middle,3
57fa672aadf583dc877abc4259284f34c8e466855ba05174bbcd8dc166816cc0,2017-12-27 00:00:00+00:00,462,late,3
c1fca4b33126463ce3ce96f2d57bea491c9007f5e292367223f683c1469a2f0d,2017-08-09 00:00:00+00:00,322,middle,3
2e49f5f95e92f3777e8543e43fc444c815aa936104ddb6a8ecaa08432e4f136c,2017-06-28 00:00:00+00:00,280,early,3
323bbfbf0342de64ef4c9a5de5aa6440928f70096fd55f9b02426110ecb9ca90,2017-11-22 00:00:00+00:00,427,late,3
bb9879ab0239a252fce0bf02dba5dd7fbf02d68e7bdff96d71a6f58f9279a2e9,2017-11-22 00:00:00+00:00,427,late,3
27d744af11b79942dde69794c55684c2b7f5ce3319f4afff16484df9ce9a7ecd,2017-11-01 00:00:00+00:00,406,late,3
8251e9a9df5ed2292dff48493e98cd6baa7de990b5b83b69cc0d021ac25bba56,2017-09-06 00:00:00+00:00,350,middle,3
e04489ce5c754be0a2c4490704a0b8d6d5cb75aeb3100d16282955426ef3a51e,2017-11-15 00:00:00+00:00,420,late,3
fbaa1a3ea4007e6ac82c8cc6a7d9be6dabaefde49beaeeb633985ce8c730618a,2017-11-29 00:00:00+00:00,434,late,3
e9cb9f9515fe753ef40c6d87e9bf02b8fd011f6f605ca41c98795cb4084be235,2018-01-24 00:00:00+00:00,490,late,3
cfa9292ae9672423be2c95e7774464afbed6017cbf04a30a2e03710b2d95f2e2,2017-08-09 00:00:00+00:00,322,middle,3
75cab0432273953299aa3055545fb9faa1cf4a7c6114f96ea185a425ee8c8b8c,2017-11-01 00:00:00+00:00,406,late,3
0680b1007c8ed6f1dddc07d76c3aca24e24c2b6eaee83fd8301c51b9ef8e3002,2017-08-16 00:00:00+00:00,329,middle,3
08a6b161cb5c3ef2dce4717023530efe55b2755d1ee4ada270c08b83339971ae,2017-08-23 00:00:00+00:00,336,middle,3
e795c84fea2ba5afb938000c635a4822f71b48e6ca773bd3a0e6e1b99258eb3a,2017-08-09 00:00:00+00:00,322,middle,3
af3a8a5a90567804e59162b778e0ed76c51e25c535d448c9b43c68ca0b95fdd4,2017-06-28 00:00:00+00:00,280,early,3
0c0995d43d0693201413e6d08f984cf4df1970a0aa47f7e0c382c265bc8621b0,2017-12-27 00:00:00+00:00,462,late,3
b6ab8ba18d54045dcac36620a44aedfecb50405f6552c4a4f2d3e98cfe2aae69,2017-05-24 00:00:00+00:00,245,early,3
6f0bac455feaf30b11dd7a251dffc59151f5979b08729f9c1f640532eaa6d691,2017-08-23 00:00:00+00:00,336,middle,3
42f41eabfeee1933a8f5bbf275e73e18994d50431028cbf941616c75d6099df4,2017-11-22 00:00:00+00:00,427,late,3
73aa64f4cb2cdc474a2bd6ba5a0ae07f11e00aaab0ac52347bb13efba1c19a04,2017-05-17 00:00:00+00:00,238,early,3
fb508f73448047274c850e58a6e87f42bc437d6cebb9d303d7b8b693448814b9,2017-06-14 00:00:00+00:00,266,early,3
1979ef76fd0068ad288e22d0b26ef212bb0c7f4dc50052f918ca5aa79ec1a842,2017-08-16 00:00:00+00:00,329,middle,3
283741cd53b580a082e2e33262acc96e814e16c96e309a735a09bb97c60c703b,2017-09-13 00:00:00+00:00,357,middle,3
8f3dbd318ec6be74d2295b2879a62461194e6a60d9a54646546337fc3fd3b7b4,2017-07-05 00:00:00+00:00,287,early,5
204230684dd3b7fe01ade42c39197375d95f577ab2f75317b4e0b6c3be9d8e1c,2017-06-07 00:00:00+00:00,259,early,3
26094399535485cf0a35eecc208185e6663958916856418b91123897adb518b9,2017-08-09 00:00:00+00:00,322,middle,3
7142ad3faa35898cd00e31c21112fb45175dc869267b4968d0a2f4764b149f72,2017-07-05 00:00:00+00:00,287,early,3
b17eb31769345c3e4e7e668bc7aed3bf88baed571a440389c6dce315ac2c470b,2018-01-03 00:00:00+00:00,469,late,3
3d9f7f3bbe254b3ee4787d61b7835e08b816c8bde7651ff1d21e6e9f16ddb987,2017-05-17 00:00:00+00:00,238,early,3
71e413f2622f1a6aebfa459a25bb3e21cb2aa0613e4a90f89b4a32b29874a8cf,2018-01-10 00:00:00+00:00,476,late,3
6c5ee75af3c0532a8648ddd9822983baf26792a3a8576cecb98742a558043857,2017-12-06 00:00:00+00:00,441,late,3
ce06ad38d465d4293f8b8a101b3c1fd5922bb0e2698c051006eba3f6ca76b83a,2017-12-06 00:00:00+00:00,441,late,3
bbb9752b1fde88756d3bd9152e4ab26ac9256c81a7008f4855e7e20ab5c6a1a4,2018-01-03 00:00:00+00:00,469,late,3
eee011aede49a1eff9644afbcbe5e66fefb631a53b9413523bc9927d5a33431f,2017-08-16 00:00:00+00:00,329,middle,3
43b36bc2d563046340478f379db95901109b80e5efeae8b4392bd513a5642f31,2017-09-27 00:00:00+00:00,371,middle,3
1d7b305edde17754b8ad5e8483ea7f15b98fd56e19df3be95edb284060089969,2017-05-31 00:00:00+00:00,252,early,3
31533cbf6eea60556a9391c35e608787f330d28d8d1a1a77ec19a89a71159f5f,2017-12-06 00:00:00+00:00,441,late,3
2fadc2db0ddfc4c941ad8849f68e961daaa955c6991fa8daf6ec530e091bb5ba,2017-10-25 00:00:00+00:00,399,late,3
e39062bc8226a6ebf36e3ea4f7572e429493b30c5949734bb5c13c716a6dce55,2017-08-16 00:00:00+00:00,329,middle,3
fc245bae2d32380a3acd94fdf3853403f032042a3c3054ca5ee14012687c8a39,2017-06-28 00:00:00+00:00,280,early,3
c4b183f1572f0f8d024b3df9459f1236a510c5471f6d13e0a18c1e556ae3e845,2017-05-24 00:00:00+00:00,245,early,3
1f820e9e48343e16d592573bcd87bccf303d861735bdc20e2ea9d96bf85bbdda,2017-06-28 00:00:00+00:00,280,early,3
70b56626fb8536c65b96860341e75cafdf77016962719f099ab48859037d5be4,2017-12-20 00:00:00+00:00,455,late,3
9411df819aa80e254d4eb4ec9aa11bfe92c5f01cce89b5e7422e5b9a7254225e,2018-01-03 00:00:00+00:00,469,late,3
067280004f9eb7a68048eeca0024227139a96644233dab747a9324197146ec99,2017-08-02 00:00:00+00:00,315,middle,3
3cddb8ca6e41d2e941da714b3fcdb623b371aea23de0592cfe0e1e61311f4dc3,2017-06-14 00:00:00+00:00,266,early,3
15c26856e64537e122e72aca34b762728b79f56c142aa1776db32e2ad224be28,2017-11-01 00:00:00+00:00,406,late,3
0ac86b3afd6b2e4f4919e2f87d37576736851651001e342d1da13ac3fdd54c44,2017-05-31 00:00:00+00:00,252,early,3
2362dcbdb2a775396fb0e2bb68efaf75bbeb974d70fba4bd5c5817b6e3b08f7a,2017-10-25 00:00:00+00:00,399,late,3
d972b97a67756345fa03efe0129b9cca1ec0220416e4739d33b3b62672862992,2017-10-18 00:00:00+00:00,392,late,3
6b821d3dfaa65309df12646199a2fb0d8c6ff673a0b735aed9264917ce8be950,2017-11-08 00:00:00+00:00,413,late,3
f051dd603c0b3c734d43ba42a9232b2b1a27d7cc898d4cc55ffef02f787faec9,2017-11-08 00:00:00+00:00,413,late,3
8d475892928613559b26e65c47e2bd35b5ac4f6204b6010d3a80ff5cbf5e0a49,2018-01-31 00:00:00+00:00,497,late,3
70c5871e6e19b838d930aff486c661ca670747850c9c0e8fc89a13fb6a98a3ce,2017-07-05 00:00:00+00:00,287,early,3
9e9cefd7c8873c1245436dee9540b39646d5841095807ee50899c05f1e4c1377,2017-06-07 00:00:00+00:00,259,early,3
ceec4b345c1480e52b53c77d6e8c9c1e2b16a3bf0e6b3a1502613012a4049d9a,2017-10-25 00:00:00+00:00,399,late,3
d1c06eb0e7d1770d16c0b6551931fd3b37764951196dcb09a2f338418862d54a,2017-05-31 00:00:00+00:00,252,early,3
9024a88f64a352cf81262d6f1419d5258b4aaa844f95e71e345b99f1f12afd38,2017-11-08 00:00:00+00:00,413,late,3
42e4775f0f98d2a41a5ef10293e078b4f6d43b614d930bddc2aca4e7320c5180,2017-05-17 00:00:00+00:00,238,early,3
8051a97312a98259870ba9a6b6eaeb5f212b99902a86be3832ec1a42a6120c98,2017-11-22 00:00:00+00:00,427,late,3
1a513c8777ef0b96b9d1074dd39a1b97fcfdf7520c9dcda73d2c3729244312f7,2017-10-18 00:00:00+00:00,392,late,3
7087ab02482e4e2357f6f3327c7e969c1008d22e114ce3254fbe025dad6d5611,2017-06-28 00:00:00+00:00,280,early,3
1ab406111a77f2bc6e309d36af2044db42f23d640a9555e2552e69ef27b19b38,2017-10-11 00:00:00+00:00,385,late,3
780d8b21e4da1e6631cb98964e03fdbc317747f0098b2a1cccd49fa2dcee796d,2017-10-11 00:00:00+00:00,385,late,3
911e1e5cbb46a65fb4f8c7142feab103ca82135e80afbdb61f915fd567436ef3,2017-08-16 00:00:00+00:00,329,middle,3
ebcbc7b4051eaee60f66811c53dacfdb97caaa9862433297ffeaabf79a22009d,2017-11-15 00:00:00+00:00,420,late,3
671d11a753a8fe77584c98642c91839782d58d0b0e9b3db82dff4411f0f26eb4,2017-10-25 00:00:00+00:00,399,late,3
bd10ad8b303cca596b50f0cdf46b4418531994becd8482b2ea02736b2a02aaa5,2017-10-04 00:00:00+00:00,378,middle,3
ec2744a4ac60e40dd618f13c16e93e11d1b606a7715c4e5915e525afa66ad4fe,2017-08-02 00:00:00+00:00,315,middle,3
49ce5cebfe1a7eddf3e2aa25dcd6f8307877b9c3f8787480418c84241e8db4c9,2018-01-03 00:00:00+00:00,469,late,3
a7ed9cc4a1af431576c0f14f3eeda7dc2970d8eed42dc3151ea045dde4bc6fa1,2017-11-22 00:00:00+00:00,427,late,3
7b6c19673fd195f9287380ec63267b10d5faab8fa8b7a5ebae6b3e4bcbc96196,2017-11-15 00:00:00+00:00,420,late,3
3e6527c3dbbe913b1462dec4afce93330a044b7ad14cc9a4a7a7c5d785967c95,2017-05-24 00:00:00+00:00,245,early,3
475044efa0baf5ef64bf9dbf967e98f60dd65c72c272083b0ddce2fefe18b96f,2017-05-31 00:00:00+00:00,252,early,3
fc7e34e21af0e4e8407e0667ff8d47017453992e51df644bb7125238363b098a,2017-06-28 00:00:00+00:00,280,early,3
47e686cf23dfddb470e8a563ca6b7928bdbd092c1e05966f143fbcccbff3634b,2017-08-16 00:00:00+00:00,329,middle,3
266e328c422498cc0c739c8fc5c9a3632da21515fe3d885ccdb40e9bb54f7ff3,2017-08-02 00:00:00+00:00,315,middle,3
d80d7ec49185b14c6ed4e05fb153b11ceaec51a8fb063af1f48461c74199033e,2017-09-06 00:00:00+00:00,350,middle,3
43c44ecd2ffb97416054f32d9570b421b483f70e5fba13feb22269d412bfa845,2017-11-01 00:00:00+00:00,406,late,3
67efd1df4471689ec855fd95f5b98091399a2b13525987efb15f1a2b95464542,2017-10-04 00:00:00+00:00,378,middle,3
793025b8da66bb70d42c4be4dd0da8099d1789e334b12ee2b9b6b7639ff0ab6c,2017-06-28 00:00:00+00:00,280,early,3
ac8fd6a6ec1b3bb39a1a1ba431b2631d2e7d60a44f93e735b99002b4ceba256b,2018-01-03 00:00:00+00:00,469,late,3
b4479bf4470e7835b8219bc0e2bdc6e102aef259dd366785dd11264a4b79cf58,2017-11-15 00:00:00+00:00,420,late,3
ef01b2da1d4c979f7a28df69c84b16607e5b95df00102c524603179ff4ed10da,2017-08-02 00:00:00+00:00,315,middle,3
df2bb25105d1f8caf93beb359cbccd4aa75c81ba36d39d1f1482cb9e670c9bf8,2017-07-05 00:00:00+00:00,287,early,3
c2e1a9250588b31bc7370a6144a8645f6ddf90a0b5bd9a574a718ce0e71c4497,2017-11-15 00:00:00+00:00,420,late,3
63f78dfaf654d5830ae6c39ce8466651eef21fd5ec57c666efc4a16be90d56e3,2017-07-19 00:00:00+00:00,301,middle,3
fcc83345f9486bc73038e0bccb3f4f4e580d5bd40a565c9fbe92fc2de4746391,2017-07-05 00:00:00+00:00,287,early,3
06f22cbf493d0e47eba7d92c7c0fdb81ffcd8029f5a115bc3d19af728ffcdcdd,2017-06-28 00:00:00+00:00,280,early,3
2999988113748f923ea4892fd5b00f5319bbc1e8ed41998e25ac26fe748f3c66,2018-01-24 00:00:00+00:00,490,late,3
6f3fe7d216d9577daab6a7da6b956e5e76710ed56fb21bc9bb8d8cfbfa22fdf7,2017-12-27 00:00:00+00:00,462,late,3
883d7460e16b5923640732808b7fabf3fded8ffc52f6a77ba27cade351de58ef,2017-11-01 00:00:00+00:00,406,late,3
c74231068ed01f08bde8d25cc27a8046e2a8f8f473e28539ee1a1c318e1bd7ce,2017-07-05 00:00:00+00:00,287,early,3
f0084615a699183c2023bfeee61a58ff5a24f4baae58154f5da30308563bb9d6,2017-06-14 00:00:00+00:00,266,early,3
b5d4a5ceaced8ed0e69f875f4ceb86c903cf3f43a63b1968689f12a3b8be26c8,2017-11-15 00:00:00+00:00,420,late,3
dc12a4bfe9392cdebabca202647ae71d31ffe4973c24d948e2a165a3139dd294,2017-08-23 00:00:00+00:00,336,middle,3
75ed026b7a5587e5a482c09a14dc087cce25ba548be2255ce9902e387ebbecae,2017-09-06 00:00:00+00:00,350,middle,3
b3abe69611405ca9072fcb06583c9bd2580beecdc4a8e4a86aed89fb786c1374,2017-09-06 00:00:00+00:00,350,middle,3
bbce6f87761ae4788cbbd2765819029927bec1f4b14ee965f47e0198239802f6,2017-06-28 00:00:00+00:00,280,early,3
1c3f0f17dc79ba4e18d03a2d21279c044c87befe873180044f39d09d00fe6714,2017-08-23 00:00:00+00:00,336,middle,3
9c827510d3c27e694e80b2a61b1772752d8fe72a648df5ec2cba27b5429ccbb1,2017-06-07 00:00:00+00:00,259,early,3
93b69a0166f3be6b7ec889583b928ff178a721227ce68b5c27fe5fff42cf9aea,2017-10-11 00:00:00+00:00,385,late,3
690840aacbfe45579ce11ecc95e5bed918b887ba1dbbb76a42e2073643c4f7ff,2017-06-21 00:00:00+00:00,273,early,3
4368767edae8599cc2bf05aac6e0af0f1283102eaa5b74d7affc2eb28d29543c,2018-01-31 00:00:00+00:00,497,late,3
1aae9d33e6ab1f6d600aaa9f75aad13fff25a7237aa449661cdae8e1eb676135,2017-06-28 00:00:00+00:00,280,early,3
fc662f176d07fdf722dc3d94d139ed5dec2ce22faf8d59b6f0568ec948f1ee30,2017-08-16 00:00:00+00:00,329,middle,3
158b4c0897d7b20546fe1a4de0cdc1a160a6b45a3d1ffbd0827c52b006c4b7e2,2017-08-02 00:00:00+00:00,315,middle,3
d5562a3376f8baf513304328581e2537117f6611d54d9b56a3a8b3946f8d73cb,2017-05-24 00:00:00+00:00,245,early,3
c0664d0df77596a362d60311479b39e480aa5f2b72a772c9ec8a6b6f6739d9ab,2017-10-11 00:00:00+00:00,385,late,3
62599cf4956e1a2e0fb889799a8360a2e61bcc6f5ff65c5fee306130b52cdb6e,2017-10-25 00:00:00+00:00,399,late,3
db1298b3ef35f849c678dd4a6ad6d5732bf9aa5c364fda10b6736d505b747794,2017-11-15 00:00:00+00:00,420,late,3
56f8fd8df3c1c650d9f852dca3097ba0a29041ce1f9ceb1db7ed5286f3cfd09a,2017-09-06 00:00:00+00:00,350,middle,3
c0b8c4428dd7b9bdb3f2c85de14214d0eb5c905d9d09522420dc32f6a83ca2e4,2017-08-09 00:00:00+00:00,322,middle,3
04102bbfb7e237a00b4ea7144194b0636d5c0739f633d99de48e26c21d0e2303,2017-10-04 00:00:00+00:00,378,middle,3
4633db93327073a5ba6b8b304fce22e613744813edf8eeb0875e3217ad254847,2017-10-04 00:00:00+00:00,378,middle,3
7d3c970687b23f1c65443c1dc079b7e395681f1c088455a8c428587f9b2e5f0c,2017-05-17 00:00:00+00:00,238,early,3
7bae8b5138b28018918dbe30ea53b12b46ea1264c3c5ffedde50c81c2a216f8a,2017-07-05 00:00:00+00:00,287,early,3
f3da935f764192c6372064e10e082de9663c473d1d777fdfa07d4e8c608380f3,2017-05-24 00:00:00+00:00,245,early,3
128703826734fff256098e354c903f97d403b86c5b9594a50b463d43ecb7e1ce,2017-08-23 00:00:00+00:00,336,middle,3
852e12743761513b1689bdb118d3484600780d7dcc3385932fe24a23549905fa,2017-07-05 00:00:00+00:00,287,early,3
511fc68cfd86dc5ef6f469c0e054e85756f22ad3219e1ef86c5423c3146a11c7,2017-05-17 00:00:00+00:00,238,early,3
479220f12ed211b42a44ec1366a49760da6ce80411e7890366202c7c0e19f9e9,2017-10-04 00:00:00+00:00,378,middle,3
280f6307fca509279796ce7f30aac76d3e7ec90bbeab98d0bcac131a491b5f7c,2017-11-29 00:00:00+00:00,434,late,3
efdb50b20d26333657aae5322c371c3ed2da6fcba9ab39ab6aa3b315b7e7446f,2017-12-20 00:00:00+00:00,455,late,3
2b190fba44065d543eda4509eaab32c8be72175f37d711c5b98125dd1169c2b3,2017-06-14 00:00:00+00:00,266,early,3
0594c70f9a4c6044b6101bb9e00c27bc8b5b9818928e284253119bc15a70be14,2017-10-11 00:00:00+00:00,385,late,3
f1fd721c4986fc2c09fbfa06a70b1277c68e010402c50d2b48c46f51f28c5995,2017-11-01 00:00:00+00:00,406,late,3
3a9882fafc9f33a069a54f8332a04afd37bf93e40b4018d1e1737e32fdb9751e,2017-12-06 00:00:00+00:00,441,late,3
2e159605214e8ebfb5ee814e8a20a8eb173ea7f1f1de4995ceb359d95d2bb134,2017-06-21 00:00:00+00:00,273,early,3
6681a8642b611fe07042810f162fa547d4bd43dea5594cb8beb7e7b0dc77a466,2017-09-06 00:00:00+00:00,350,middle,3
0a5ef910b6d219559023e194924c64ef50817608714f831a6377c63e18bb6146,2017-09-06 00:00:00+00:00,350,middle,3
33ea2181a006e66465a3eef03b2e0013880630537fb9a3a458d1d8fe43c07d96,2017-10-25 00:00:00+00:00,399,late,3
ce9e24b90396dd4bc6de8f7a1817fea3203360dc66d5c21063ca6dbea57a0a1f,2017-05-31 00:00:00+00:00,252,early,3
d04ad9d5f8dd180e680de9fb4f8c0a14c72d8b6a6ae37af333380100a38dec5e,2017-07-05 00:00:00+00:00,287,early,3
c58ce3b57af8cccad7072084404ac550de1347737c9c03f8d3acdf9fed1ee97a,2018-01-24 00:00:00+00:00,490,late,3
e02e3e2df8b10e3acfb696b425a5423802174fa8744107f41899e57234a53a7a,2017-06-28 00:00:00+00:00,280,early,3
7b5eefddc6ea8dd791249488e1b314576dbb337b356183a1aaa59f7ce6f5b006,2017-08-02 00:00:00+00:00,315,middle,3
1fc4d723e78f519cfb6da9ce34a8fd6c2c7894f73d4d5843cde9e1c59f2eeda6,2017-07-12 00:00:00+00:00,294,middle,3
95a9720e4c769c29ecc36569653b38b0b8970e2969ce374e9ea0a819d4416bf7,2017-10-25 00:00:00+00:00,399,late,3
660ebad173f0638de8ac503fb3656db75dc1248d023fe0d6f4debae2f91af06f,2017-11-01 00:00:00+00:00,406,late,3
491addcbc06ec9e8a5d70ac57f66d6974e415875776d9333617f63edc7b64e2c,2017-06-07 00:00:00+00:00,259,early,3
06b28e6488eda6c5521d7277592366904c60bac353778f96e60857ecd97481c9,2017-05-17 00:00:00+00:00,238,early,3
913fae2d522f072f7e75ab646e36b77e69c0ad1d230ed0ed945d0115135a275a,2017-09-06 00:00:00+00:00,350,middle,3
313d8c9acbe7961360bcd29919ed48e08b3c6a1b6dea7bd3a9bf39bde21b9f16,2017-11-22 00:00:00+00:00,427,late,3
3e5db5434ef687d09e784fb2b0e63a1f788278e4209da0aab59efb34ddaa69fd,2017-05-31 00:00:00+00:00,252,early,3
ef77302d823ec1b17494aa2580aa461ca167575d24079337a21060433d841e27,2017-11-01 00:00:00+00:00,406,late,3
ab30dfe886313fa974a8b61bf73bf9cc8a1d3e776d1d1b2aae0d0340b8fce12a,2017-11-22 00:00:00+00:00,427,late,3
0dd4d3042d709a5479a61f92acd99dafde95b7017679df3f56727c2a696a7e5e,2017-06-28 00:00:00+00:00,280,early,3
612786638f1794aba6f3d83f7d2ab17c8666183ac2c33c84284da2d0a34af638,2017-08-23 00:00:00+00:00,336,middle,3
0e015ed0829486a458c9d9a5412e7367fb42bd9f3be575b8c9a954fac19d1ec7,2017-10-18 00:00:00+00:00,392,late,3
67797cf015d570c38ba1445851553cb24a451249ccc55dc334c1afc8842a1a24,2017-10-18 00:00:00+00:00,392,late,3
a9daabeed459d3f5038a924f5fc0eee6957a0d989ba26b7109ec2df13df14f83,2017-05-31 00:00:00+00:00,252,early,3
9280e0356214907b293f989b4941c02f0e89296bf5a828531f860ad269598a37,2017-05-17 00:00:00+00:00,238,early,3
d1125df568cf265a18fdda0db0f9e605fb044b89e15004b88e445cd55bcd9649,2017-10-04 00:00:00+00:00,378,middle,3
1b8d1ae30d2a375ac62710cff576433386499ba820ba63fc30687468bbbd2080,2017-08-09 00:00:00+00:00,322,middle,3
2f0b87f1c4e13e8c502fe662ff43f5e7b83fb98dc23eeb62c0e0e3a691ba118f,2017-06-14 00:00:00+00:00,266,early,3
2103b083854d239db97b1a72ce6139a9daa52122129767c6a23d89fdb43d68ed,2017-09-20 00:00:00+00:00,364,middle,3
15bb86a8e05a27e6b832d9cc71a6a7c7b8d6aeea227a4ccc49319729e9939bb3,2017-08-23 00:00:00+00:00,336,middle,3
6f721891768b2dd31a24764aa64433cfa2ea4c6dc329a365613eeebcea2670fe,2017-07-19 00:00:00+00:00,301,middle,3
3ad59286b04433b016d58b0da0da80cc208d9b4d6411338adc628334165ccf84,2017-06-21 00:00:00+00:00,273,early,3
4030a7da9000da125dbc8aaa9140864faf54bb1768266085c6ccf87124a7137d,2017-06-28 00:00:00+00:00,280,early,3
9d2afc91c068499c8891382c8b769793433efc74244502a17a1a3a8b3c6cd4f7,2017-10-25 00:00:00+00:00,399,late,3
6c0ec4ed60a99046580099f2a272fda7b19fffa940d7b7dc6fc4c557799409c0,2017-11-22 00:00:00+00:00,427,late,3
13d0f7628c2adfce075647017f3d8d8e6b4b6e6f2a763b7c539df45761376e25,2017-08-23 00:00:00+00:00,336,middle,3
